time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,station_id,station_name,month,year
2024-01-12,22.4,16.9,28.2,0.0,,275.0,15.6,,1023.6,,93373,Napier Aerodrome Aws,1,2024
2024-01-13,21.0,13.3,26.8,0.0,,74.0,9.6,,1022.1,,93373,Napier Aerodrome Aws,1,2024
2024-01-14,24.6,16.6,32.7,0.0,,304.0,19.1,,1016.7,,93373,Napier Aerodrome Aws,1,2024
2024-01-15,21.8,17.6,25.4,14.2,,5.0,15.4,,1014.4,,93373,Napier Aerodrome Aws,1,2024
2024-01-16,18.4,15.1,21.9,3.6,,147.0,16.6,,1023.6,,93373,Napier Aerodrome Aws,1,2024
2024-01-17,20.5,17.1,24.0,0.0,,34.0,12.2,,1023.7,,93373,Napier Aerodrome Aws,1,2024
2024-01-18,22.4,19.2,26.1,0.0,,37.0,9.2,,1020.0,,93373,Napier Aerodrome Aws,1,2024
2024-01-19,23.1,16.3,30.0,0.0,,20.0,13.7,,1017.6,,93373,Napier Aerodrome Aws,1,2024
2024-01-20,24.9,21.5,29.3,1.1,,22.0,16.7,,1014.7,,93373,Napier Aerodrome Aws,1,2024
2024-01-21,23.5,20.1,27.2,12.9,,241.0,9.6,,1014.4,,93373,Napier Aerodrome Aws,1,2024
2024-01-22,20.8,19.3,22.4,3.9,,65.0,15.3,,1006.8,,93373,Napier Aerodrome Aws,1,2024
2024-01-23,23.2,16.3,30.5,0.2,,299.0,13.6,,997.4,,93373,Napier Aerodrome Aws,1,2024
2024-01-24,18.8,12.3,22.9,0.0,,196.0,16.5,,1009.1,,93373,Napier Aerodrome Aws,1,2024
2024-01-25,16.2,14.0,21.3,2.2,,237.0,11.5,,1014.9,,93373,Napier Aerodrome Aws,1,2024
2024-01-26,16.7,10.1,21.5,0.0,,305.0,12.2,,1012.0,,93373,Napier Aerodrome Aws,1,2024
2024-01-27,18.7,10.4,25.4,0.2,,322.0,14.9,,1003.5,,93373,Napier Aerodrome Aws,1,2024
2024-01-28,16.8,13.4,22.0,56.0,,17.0,9.4,,1002.2,,93373,Napier Aerodrome Aws,1,2024
2024-01-29,16.9,12.2,22.7,4.4,,218.0,18.4,,1000.0,,93373,Napier Aerodrome Aws,1,2024
2024-01-30,17.9,15.7,21.7,18.5,,213.0,20.1,,1006.4,,93373,Napier Aerodrome Aws,1,2024
2024-01-31,18.1,15.7,20.3,11.4,,217.0,16.1,,1006.7,,93373,Napier Aerodrome Aws,1,2024
2024-01-01,15.5,12.2,18.1,4.4,,286.0,20.8,,1016.2,,93401,Ohakea,1,2024
2024-01-02,15.5,11.0,20.0,0.0,,327.0,18.1,,1019.5,,93401,Ohakea,1,2024
2024-01-03,17.1,13.4,21.6,0.4,,335.0,11.6,,1019.2,,93401,Ohakea,1,2024
2024-01-04,16.8,12.8,20.0,0.0,,309.0,17.6,,1017.5,,93401,Ohakea,1,2024
2024-01-05,16.5,14.1,19.3,5.1,,303.0,16.4,,1012.2,,93401,Ohakea,1,2024
2024-01-06,15.8,12.3,20.1,3.4,,77.0,13.0,,1012.5,,93401,Ohakea,1,2024
2024-01-07,15.9,9.3,21.6,0.0,,132.0,12.3,,1020.7,,93401,Ohakea,1,2024
2024-01-08,17.6,10.4,24.3,0.0,,333.0,12.2,,1024.7,,93401,Ohakea,1,2024
2024-01-09,18.8,15.7,22.4,0.3,,285.0,15.7,,1024.7,,93401,Ohakea,1,2024
2024-01-10,19.7,13.7,26.1,0.0,,103.0,16.6,,1025.7,,93401,Ohakea,1,2024
2024-01-11,20.3,17.0,23.6,0.0,,299.0,18.4,,1025.4,,93401,Ohakea,1,2024
2024-01-12,19.8,16.3,23.5,0.4,,287.0,17.6,,1024.7,,93401,Ohakea,1,2024
2024-01-13,19.6,15.0,24.2,0.0,,305.0,15.3,,1022.9,,93401,Ohakea,1,2024
2024-01-14,20.6,16.6,24.3,0.0,,299.0,24.8,,1018.9,,93401,Ohakea,1,2024
2024-01-15,19.3,15.6,22.4,8.5,,301.0,21.3,,1014.8,,93401,Ohakea,1,2024
2024-01-16,18.7,15.3,23.6,0.0,,108.0,26.7,,1021.1,,93401,Ohakea,1,2024
